CustomerID,Gender,Age,Tenure,SubscriptionType,MonthlyCharges,TotalCharges,InternetUsageGB,CallsPerMonth,Complaints,PaymentMethod,ContractType,HasDependents,Churn
27653,Male,18,15,Premium,41.88,659.71,11.89,88,1,Bank Transfer,Month-to-Month,No,No
27654,Female,42,13,Standard,139.01,1723.31,41.18,17,1,Online,Month-to-Month,No,No
27655,Male,71,45,Basic,48.67,2101.91,150.71,107,2,Bank Transfer,Month-to-Month,Yes,Yes
27656,Male,71,49,Basic,113.69,5553.76,103.29,80,1,Bank Transfer,One Year,No,No
27657,Female,58,4,Basic,84.77,338.44,193.49,139,0,Online,One Year,No,No
27658,Female,45,42,Basic,111.35,4691.16,162.54,118,0,Online,Month-to-Month,No,No
27659,Male,75,17,Standard,89.71,1552.78,40.23,145,1,Cash,One Year,Yes,No
27660,Male,54,47,Basic,104.81,4922.45,76.15,46,0,Online,Month-to-Month,No,Yes
27661,Female,28,63,Basic,117.76,7462.49,163.19,141,1,Credit Card,One Year,No,No
27662,Male,80,25,Basic,45.11,1051.18,147.45,33,0,Credit Card,Month-to-Month,Yes,Yes
27663,Female,39,69,Basic,64.51,4499.56,66.74,85,0,Credit Card,Month-to-Month,No,No
27664,Female,71,13,Basic,132.74,1749.47,118.37,84,1,Online,Two Year,No,Yes
27665,Male,72,65,Premium,128.69,8266.7,117.32,100,0,Bank Transfer,Month-to-Month,Yes,Yes
27666,Female,42,60,Basic,108.54,6506.72,175.84,133,0,Online,Month-to-Month,Yes,Yes
27667,Female,70,72,Premium,59.69,4267.99,5.19,67,0,Online,Month-to-Month,No,No
27668,Female,38,20,Premium,46.81,886.9,52.53,16,1,Credit Card,Month-to-Month,No,No
27669,Male,53,54,Standard,26.31,1331.77,142.53,66,0,Online,Two Year,Yes,No
27670,Male,75,1,Basic,141.43,236.9,129.86,66,1,Credit Card,Month-to-Month,No,Yes
27671,Male,37,2,Basic,102.66,161.27,68.95,93,0,Online,One Year,Yes,No
27672,Female,33,12,Basic,73.71,876.16,171.96,57,2,Credit Card,Month-to-Month,No,No
27673,Male,45,20,Standard,109.72,2113.24,147.27,145,0,Credit Card,One Year,No,No
27674,Male,73,32,Basic,79.54,2604.66,120.2,103,0,Online,Month-to-Month,Yes,Yes
27675,Male,46,19,Basic,65.59,1150.95,49.85,16,0,Online,Month-to-Month,Yes,Yes
27676,Female,67,17,Basic,85.15,1465.55,60.27,149,1,Credit Card,Month-to-Month,Yes,No
27677,Female,43,37,Basic,115.76,4238.44,129.58,119,0,Credit Card,Month-to-Month,No,Yes
27678,Male,57,24,Basic,128.9,3062.67,193.03,32,0,Bank Transfer,Month-to-Month,Yes,Yes
27679,Male,19,37,Basic,32.95,1224.14,170.83,94,0,Cash,Month-to-Month,Yes,Yes
27680,Male,80,14,Basic,28.43,391.79,42.59,123,0,Online,Month-to-Month,Yes,No
27681,Female,66,28,Standard,64.24,1780.89,149.82,128,0,Credit Card,Month-to-Month,No,No
27682,Male,27,63,Basic,25.08,1605.33,187.42,126,0,Bank Transfer,Month-to-Month,Yes,Yes
27683,Female,30,31,Standard,84.33,2623.91,20.58,34,0,Bank Transfer,Month-to-Month,No,No
27684,Female,32,71,Standard,127.11,8991.03,136.3,145,0,Credit Card,Month-to-Month,No,Yes
27685,Female,26,42,Standard,65.2,2676.11,17.87,19,0,Online,Month-to-Month,No,Yes
27686,Male,44,12,Standard,81.86,913.53,1.93,36,0,Credit Card,Month-to-Month,No,Yes
27687,Male,25,24,Premium,94.66,2179.18,195.11,78,0,Cash,Month-to-Month,No,No
27688,Female,23,48,Basic,138.78,6650.45,42.67,51,0,Credit Card,Month-to-Month,No,Yes
27689,Female,53,7,Standard,140.46,918.17,160.09,61,0,Credit Card,Month-to-Month,No,Yes
27690,Female,67,27,Basic,102.14,2834.22,112.07,17,0,Credit Card,Month-to-Month,No,Yes
27691,Female,41,10,Premium,21.32,197.7,126.34,91,2,Online,Month-to-Month,No,Yes
27692,Male,20,54,Basic,44.65,2436.4,31.15,81,0,Credit Card,Month-to-Month,No,Yes
27693,Male,43,9,Standard,46.22,378.33,151.65,131,0,Bank Transfer,Month-to-Month,No,Yes
27694,Female,53,58,Standard,97.86,5627.74,68.34,60,1,Bank Transfer,One Year,No,No
27695,Female,38,64,Standard,111.99,7230.61,121.04,107,1,Bank Transfer,One Year,No,No
27696,Female,30,4,Standard,31.57,100.15,80.35,20,1,Bank Transfer,One Year,No,No
27697,Male,69,19,Standard,57.66,1014.61,36.68,21,0,Credit Card,Two Year,Yes,No
27698,Female,28,4,Premium,85.93,308.42,28,129,0,Bank Transfer,Month-to-Month,No,Yes
27699,Male,25,66,Basic,120.28,7862.28,79.18,41,0,Credit Card,Month-to-Month,Yes,Yes
27700,Female,74,29,Basic,64.78,1871.28,2.47,117,0,Cash,Month-to-Month,No,Yes
27701,Male,63,33,Premium,84.63,2751.32,192.82,33,0,Bank Transfer,One Year,No,No
27702,Male,63,0,Basic,84.5,64.06,58.04,144,0,Credit Card,Month-to-Month,Yes,Yes
27703,Female,65,26,Premium,140.48,3565.55,135.43,74,0,Bank Transfer,One Year,Yes,No
27704,Male,31,62,Standard,129.88,8149.46,114.88,79,0,Online,Month-to-Month,Yes,Yes
27705,Male,50,33,Basic,131.52,4399.26,146.43,18,0,Credit Card,Month-to-Month,No,Yes
27706,Male,19,31,Basic,41.66,1324.75,165.9,37,2,Bank Transfer,One Year,No,Yes
27707,Male,77,70,Standard,137.11,9508.31,175.39,40,0,Credit Card,Two Year,No,No
27708,Female,69,45,Premium,71.19,3299.52,134.42,27,1,Bank Transfer,Two Year,Yes,No
27709,Female,18,67,Basic,90.82,6137.14,78.22,70,1,Credit Card,Month-to-Month,No,No
27710,Female,28,56,Basic,99.86,5582.47,99.29,44,0,Bank Transfer,One Year,Yes,No
27711,Female,23,21,Premium,75.92,1660.07,73.99,25,1,Online,One Year,No,No
27712,Female,49,28,Standard,64.62,1777.04,190.12,48,1,Credit Card,Two Year,No,No
27713,Male,32,44,Basic,52.24,2280.25,64.76,108,1,Credit Card,Month-to-Month,No,No
27714,Male,29,44,Standard,86.76,3851.81,53.68,105,0,Bank Transfer,Month-to-Month,No,No
27715,Male,54,66,Premium,128.89,8591.19,110.18,30,0,Cash,One Year,No,No
27716,Male,46,20,Standard,119.48,2473.49,19.97,89,0,Online,Month-to-Month,No,Yes
27717,Female,72,20,Standard,86.29,1673.03,177.02,67,0,Cash,Month-to-Month,No,No
27718,Female,61,59,Basic,64.57,3838.03,197.18,76,1,Cash,Two Year,No,No
27719,Male,39,28,Standard,21.65,683.07,70.33,114,0,Credit Card,Month-to-Month,No,No
27720,Female,63,32,Basic,47,1424.76,24.06,14,0,Bank Transfer,Month-to-Month,Yes,No
27721,Male,31,38,Standard,44.29,1620.17,56.22,12,0,Credit Card,One Year,No,No
27722,Male,36,61,Standard,96.49,5943.14,84.35,124,0,Bank Transfer,Two Year,No,No
27723,Female,22,70,Standard,139.7,9791.45,167.89,98,0,Credit Card,Month-to-Month,No,No
27724,Female,52,44,Basic,61.11,2600.13,193.57,14,0,Online,Two Year,No,No
27725,Female,42,57,Standard,123.11,7024.18,144.22,64,0,Bank Transfer,Month-to-Month,Yes,No
27726,Female,67,72,Standard,62.87,4610.94,186.56,117,1,Bank Transfer,Month-to-Month,No,No
27727,Female,55,0,Standard,145.34,0,37.01,34,0,Credit Card,Month-to-Month,No,Yes
27728,Female,26,10,Basic,45.33,366.99,185.89,69,0,Credit Card,One Year,Yes,No
27729,Female,75,31,Basic,72.9,2349.19,116.18,71,0,Credit Card,Month-to-Month,No,Yes
27730,Male,24,48,Basic,39.42,1868.13,90.35,138,0,Credit Card,Month-to-Month,No,No
27731,Female,70,29,Standard,49.41,1488.15,91.32,81,2,Bank Transfer,Month-to-Month,Yes,No
27732,Male,35,59,Standard,33.78,2014.3,190.64,58,0,Credit Card,One Year,No,No
27733,Male,19,9,Premium,34.24,245.61,73.72,117,0,Credit Card,Month-to-Month,No,No
27734,Female,69,20,Standard,101.7,1974.33,31.94,97,0,Credit Card,One Year,Yes,No
27735,Male,27,5,Standard,121.9,658.03,118.79,50,2,Credit Card,Month-to-Month,Yes,Yes
27736,Female,61,37,Basic,30.53,1156.51,23.08,82,1,Online,One Year,Yes,No
27737,Male,19,57,Basic,48.77,2682.87,142.76,32,1,Bank Transfer,Month-to-Month,No,Yes
27738,Male,77,7,Basic,61.74,431.22,1.15,30,0,Bank Transfer,Month-to-Month,No,Yes
27739,Male,62,69,Standard,141.78,9866.58,82.28,81,0,Credit Card,One Year,No,No
27740,Female,78,62,Standard,97.75,6067,160.16,65,2,Bank Transfer,Month-to-Month,Yes,No
27741,Male,25,33,Standard,33.95,1025.94,82.4,35,3,Bank Transfer,Month-to-Month,Yes,Yes
27742,Male,75,48,Basic,68.07,3265.22,153.36,143,0,Credit Card,Month-to-Month,Yes,Yes
27743,Male,72,39,Standard,112.97,4314.88,141.03,128,1,Online,One Year,No,No
27744,Female,24,28,Standard,147.17,4111.32,134.28,142,0,Credit Card,Month-to-Month,No,Yes
27745,Male,52,8,Standard,115.99,975.37,83.38,57,0,Credit Card,Month-to-Month,Yes,Yes
27746,Female,40,20,Basic,43.55,797.2,183.76,99,1,Online,Month-to-Month,Yes,Yes
27747,Male,25,31,Standard,126.49,3889.39,72.66,68,0,Credit Card,Month-to-Month,No,Yes
27748,Male,38,71,Standard,20.43,1390.33,76.93,33,0,Cash,Month-to-Month,Yes,No
27749,Male,50,54,Standard,82.71,4445.05,139.8,130,0,Credit Card,Month-to-Month,No,Yes
27750,Female,64,42,Basic,64.86,2654.03,149.53,26,2,Online,Month-to-Month,No,Yes
27751,Male,18,9,Premium,143.02,1241.56,63.61,132,0,Credit Card,Month-to-Month,No,No
27752,Male,29,48,Basic,25.97,1173.47,159.45,110,0,Cash,Two Year,No,No
27753,Male,28,12,Premium,53.22,621.13,165.54,134,0,Credit Card,Month-to-Month,No,No
27754,Male,65,40,Premium,53.78,2145.51,10.04,94,2,Credit Card,Month-to-Month,Yes,No
27755,Female,47,30,Standard,75.04,2268.61,94.45,145,1,Credit Card,Month-to-Month,Yes,No
27756,Male,21,31,Standard,140.03,4392.25,132.26,31,0,Credit Card,Month-to-Month,Yes,No
27757,Male,51,44,Premium,104.84,4533.74,50.86,127,1,Online,Month-to-Month,Yes,No
27758,Male,40,12,Standard,35.79,503.33,132.77,53,1,Bank Transfer,One Year,No,No
27759,Male,49,24,Standard,127.23,3093.46,36.22,24,0,Online,Month-to-Month,No,Yes
27760,Female,78,67,Premium,101.88,6747.55,3.06,50,0,Credit Card,Month-to-Month,Yes,Yes
27761,Male,20,14,Premium,22.1,285.31,116.6,76,1,Credit Card,Two Year,Yes,No
27762,Male,45,63,Basic,139.41,8758.45,14.28,123,1,Online,Two Year,No,No
27763,Female,21,59,Premium,26.17,1584.86,90.91,61,1,Online,Month-to-Month,No,No
27764,Male,74,7,Premium,99.29,624.99,87.38,14,0,Credit Card,Month-to-Month,No,No
27765,Male,67,16,Basic,98.11,1482.06,190.47,126,1,Bank Transfer,Two Year,No,No
27766,Male,29,4,Standard,99.14,301.56,25.02,41,0,Credit Card,Month-to-Month,Yes,No
27767,Female,41,12,Basic,130.28,1636.84,100.61,131,2,Bank Transfer,Month-to-Month,No,Yes
27768,Male,50,20,Basic,36.07,745.16,157.33,94,1,Online,Month-to-Month,No,No
27769,Female,20,43,Standard,89.51,3753.05,22.04,24,1,Cash,Month-to-Month,No,No
27770,Female,21,52,Standard,94.57,5005.04,128.62,63,0,Credit Card,Month-to-Month,Yes,No
27771,Female,47,27,Standard,71.7,1857.58,191.87,98,0,Bank Transfer,Two Year,Yes,No
27772,Female,23,65,Standard,88.65,5811.99,3.96,145,2,Online,Month-to-Month,Yes,No
27773,Female,66,20,Standard,85.12,1773.34,94.1,129,1,Online,Month-to-Month,No,Yes
27774,Female,47,56,Basic,118.67,6675.48,171.13,92,1,Online,One Year,No,No
27775,Female,25,54,Standard,38.97,2018.56,37.39,138,3,Credit Card,Month-to-Month,No,Yes
27776,Male,35,1,Standard,23.85,37.2,123.27,134,1,Online,Two Year,No,No
27777,Male,33,64,Basic,141.09,9020.34,113.5,32,0,Credit Card,Month-to-Month,No,Yes
27778,Female,70,2,Basic,60.77,173.34,138.1,110,0,Bank Transfer,Month-to-Month,No,Yes
27779,Female,23,58,Standard,122.93,7083.69,146.02,16,3,Bank Transfer,Two Year,Yes,No
27780,Female,41,62,Premium,61.57,3856.43,119.89,33,0,Cash,Month-to-Month,Yes,No
27781,Female,68,4,Basic,20.51,22.56,154.17,11,1,Bank Transfer,Month-to-Month,No,Yes
27782,Female,45,65,Basic,48.03,3163.7,46.64,53,0,Online,One Year,Yes,No
27783,Female,49,17,Standard,33.71,525.54,174.85,62,0,Credit Card,One Year,No,No
27784,Male,42,8,Premium,126.96,1113.07,182.51,36,1,Credit Card,Month-to-Month,No,Yes
27785,Male,45,21,Standard,42.2,971.37,46.34,117,0,Bank Transfer,Two Year,No,No
27786,Female,38,27,Basic,149.18,4029.4,198.04,47,0,Cash,One Year,No,Yes
27787,Female,25,59,Basic,99.65,5919.67,157.36,66,0,Credit Card,Two Year,Yes,No
27788,Female,53,11,Basic,61.98,744.74,20.94,37,3,Online,One Year,No,Yes
27789,Male,77,36,Basic,85.62,3118.88,77.95,50,3,Credit Card,One Year,Yes,Yes
27790,Female,26,41,Basic,145.02,6008.54,2.49,28,0,Bank Transfer,Month-to-Month,No,Yes
27791,Male,57,53,Standard,102.7,5404.82,91,136,3,Bank Transfer,Month-to-Month,Yes,No
27792,Male,38,41,Premium,117.97,4761.07,137.9,147,1,Cash,Month-to-Month,No,Yes
27793,Male,68,66,Standard,84.19,5481.25,73.24,15,0,Online,Month-to-Month,Yes,Yes
27794,Female,18,55,Standard,89.26,4938.14,32.75,126,1,Bank Transfer,Two Year,No,No
27795,Female,80,45,Standard,147.91,6649.9,191.57,145,0,Online,Month-to-Month,No,No
27796,Male,70,4,Standard,98.58,458.06,31.39,42,0,Online,Month-to-Month,Yes,Yes
27797,Male,70,55,Basic,90.45,4886.47,194.57,118,1,Online,Month-to-Month,No,Yes
27798,Male,21,22,Basic,133.55,2947.19,134.26,65,0,Cash,Month-to-Month,Yes,Yes
27799,Male,27,61,Standard,78.4,4714.16,28.34,119,0,Credit Card,Month-to-Month,No,No
27800,Female,43,12,Standard,81.57,1019.76,168.41,53,1,Credit Card,Month-to-Month,No,Yes
27801,Male,57,58,Premium,112.33,6479.99,175.67,86,1,Bank Transfer,Month-to-Month,Yes,No
27802,Female,20,27,Standard,40.78,1048.68,30.7,130,1,Bank Transfer,Month-to-Month,Yes,No
27803,Male,61,5,Standard,36.93,86.27,116.86,90,0,Bank Transfer,Month-to-Month,No,No
27804,Female,75,60,Basic,100.38,6025.14,177.03,34,1,Online,One Year,No,Yes
27805,Male,26,60,Standard,43.85,2651.6,154.74,149,0,Credit Card,One Year,Yes,No
27806,Female,49,44,Premium,76.62,3410.93,42.11,32,0,Bank Transfer,Month-to-Month,No,No
27807,Female,20,11,Standard,124.58,1467.79,20.28,11,0,Cash,Month-to-Month,No,No
27808,Female,21,34,Standard,60.29,2062.96,116.75,67,0,Credit Card,One Year,No,No
27809,Male,23,61,Premium,116.5,7136.96,96.86,63,0,Online,Two Year,No,No
27810,Female,26,4,Basic,62.62,268.9,193.82,123,0,Credit Card,Month-to-Month,No,Yes
27811,Male,43,65,Premium,25.17,1673.72,86.76,10,3,Cash,One Year,No,No
27812,Female,19,67,Basic,31.91,2222.33,29.63,121,0,Credit Card,Month-to-Month,No,No
27813,Female,19,64,Standard,76.4,4982.78,76.51,25,0,Credit Card,Month-to-Month,No,No
27814,Male,67,65,Standard,61.33,4002.7,10.62,63,1,Credit Card,Two Year,No,No
27815,Female,38,40,Basic,80.96,3256.09,94.93,29,0,Credit Card,Month-to-Month,No,No
27816,Female,39,26,Premium,88,2353.95,197.83,36,0,Bank Transfer,Month-to-Month,No,No
27817,Male,20,4,Basic,142.55,473.36,139.69,75,0,Cash,Month-to-Month,No,Yes
27818,Female,52,4,Basic,81.38,264.09,77.16,113,1,Bank Transfer,Month-to-Month,No,Yes
27819,Female,67,12,Basic,131.47,1512.68,181.21,131,0,Credit Card,Month-to-Month,No,No
27820,Female,76,8,Premium,130.59,959.16,60.32,81,1,Bank Transfer,Month-to-Month,Yes,Yes
27821,Female,55,47,Basic,135.37,6334.35,102.28,122,1,Credit Card,Month-to-Month,Yes,No
27822,Male,50,31,Standard,89.93,2838.24,164.43,101,0,Online,Month-to-Month,No,No
27823,Female,74,35,Premium,57.2,2021.09,139.74,22,1,Bank Transfer,Two Year,No,No
27824,Female,32,14,Basic,122.21,1664.46,11.13,79,0,Credit Card,Month-to-Month,No,Yes
27825,Female,28,8,Basic,61.95,573.94,178.19,132,2,Cash,One Year,No,No
27826,Female,27,15,Basic,136.45,2009.23,125.76,60,1,Credit Card,Two Year,No,No
27827,Female,53,5,Standard,33.63,172.8,197.54,27,0,Credit Card,One Year,No,Yes
27828,Female,31,71,Basic,108.16,7587.98,181.43,140,0,Credit Card,Two Year,No,Yes
27829,Female,19,32,Standard,82.57,2710.42,93.37,18,0,Credit Card,Month-to-Month,No,No
27830,Female,62,41,Premium,98.92,4151.18,153.34,62,0,Credit Card,Two Year,Yes,No
27831,Male,65,58,Standard,34.46,2076.92,150.94,79,1,Online,Month-to-Month,No,No
27832,Male,61,35,Standard,146.27,5101.17,8.56,116,0,Bank Transfer,One Year,No,Yes
27833,Male,71,33,Premium,112.88,3656.42,105.6,85,1,Cash,One Year,Yes,No
27834,Male,54,1,Basic,57.06,17.59,87.39,54,0,Bank Transfer,One Year,Yes,Yes
27835,Female,68,12,Standard,135.63,1710.81,49.77,96,0,Bank Transfer,Month-to-Month,No,Yes
27836,Female,46,42,Basic,78.87,3407.33,11.72,100,0,Credit Card,Month-to-Month,No,No
27837,Male,52,56,Standard,44.19,2386.62,123.96,134,1,Online,One Year,No,No
27838,Male,70,6,Standard,75.98,382.34,85.2,77,0,Bank Transfer,One Year,No,No
27839,Male,37,58,Basic,61.51,3631.79,5.42,35,1,Credit Card,Month-to-Month,No,No
27840,Female,38,58,Premium,112.1,6436.17,196.55,142,0,Online,Month-to-Month,Yes,No
27841,Female,51,50,Basic,22.76,1115.36,199.07,31,0,Bank Transfer,One Year,Yes,No
27842,Male,76,2,Standard,134.42,176.14,183.55,117,2,Cash,Month-to-Month,Yes,Yes
27843,Male,66,26,Standard,76.2,1922.7,62.52,99,1,Credit Card,One Year,No,No
27844,Male,70,53,Standard,34.68,1773.45,137.45,55,2,Online,One Year,No,No
27845,Male,60,63,Basic,119.82,7611.93,160.48,131,1,Bank Transfer,Month-to-Month,No,No
27846,Male,50,33,Standard,148.48,4811.8,32.23,114,4,Cash,One Year,Yes,No
27847,Female,36,22,Basic,137.36,3041.1,97.37,92,0,Cash,Two Year,Yes,No
27848,Male,25,47,Premium,41.41,1963.13,147.8,114,0,Credit Card,One Year,Yes,No
27849,Female,48,54,Basic,48.16,2690.46,60.34,42,0,Credit Card,Month-to-Month,Yes,No
27850,Male,28,16,Basic,148.4,2294.37,20.48,143,0,Credit Card,Month-to-Month,Yes,Yes
27851,Male,25,61,Standard,46.36,2856.33,110.51,84,0,Online,One Year,Yes,No
27852,Female,42,60,Standard,59.22,3605.19,82.76,108,1,Credit Card,Month-to-Month,Yes,No
27853,Male,66,60,Basic,100.97,5959.83,90.85,93,1,Bank Transfer,One Year,No,No
27854,Female,37,43,Basic,57.88,2518.36,165.71,120,0,Credit Card,Month-to-Month,No,No
27855,Female,55,70,Basic,69.58,4793.55,81.78,144,0,Bank Transfer,One Year,No,Yes
27856,Male,24,2,Standard,116.37,258.77,117.15,99,0,Online,Month-to-Month,No,Yes
27857,Male,70,72,Premium,97.13,6950.72,175.85,64,0,Online,Two Year,No,No
27858,Female,30,66,Basic,125.32,8193.03,129.32,142,0,Bank Transfer,Month-to-Month,No,Yes
27859,Female,56,7,Basic,120.81,836.83,146.66,57,0,Bank Transfer,Month-to-Month,Yes,Yes
27860,Male,60,25,Basic,123.91,3122.4,129.09,40,0,Bank Transfer,Month-to-Month,No,Yes
27861,Female,80,14,Premium,43.12,567.07,77.44,140,0,Credit Card,Month-to-Month,No,Yes
27862,Male,27,4,Standard,53.4,219.07,23.11,74,0,Bank Transfer,Month-to-Month,No,Yes
27863,Female,25,12,Premium,43.73,498.63,77.67,31,0,Cash,Month-to-Month,No,No
27864,Male,59,11,Standard,35.94,483.21,121.71,75,0,Credit Card,Month-to-Month,Yes,No
27865,Female,71,62,Premium,130.54,8112.66,6.72,46,0,Online,One Year,Yes,No
27866,Female,60,7,Premium,20.5,108.46,161.72,61,0,Credit Card,Month-to-Month,Yes,No
27867,Male,37,33,Basic,101.58,3295.57,177.73,67,0,Online,One Year,Yes,No
27868,Female,34,71,Standard,133.47,9491.87,7.25,136,2,Online,Month-to-Month,No,No
27869,Female,28,21,Standard,41.77,973.26,111.63,19,2,Bank Transfer,Month-to-Month,No,No
27870,Female,33,49,Basic,141.11,6910.21,188.72,123,1,Online,Month-to-Month,Yes,Yes
27871,Female,54,11,Standard,144.47,1671.51,94.78,39,0,Credit Card,Two Year,Yes,No
27872,Female,59,21,Premium,95.5,2011.54,175.01,110,2,Bank Transfer,Two Year,No,No
27873,Female,49,57,Premium,106.73,6144.42,39.97,33,2,Credit Card,Two Year,No,No
27874,Female,43,18,Premium,44.26,814.63,17.83,55,0,Credit Card,Month-to-Month,Yes,No
27875,Male,75,4,Premium,147.94,608.7,170.02,13,0,Cash,Two Year,No,No
27876,Female,69,15,Standard,116.13,1726.23,95.07,144,0,Online,One Year,No,No
27877,Female,54,40,Basic,87.11,3521.77,67.93,35,0,Credit Card,Month-to-Month,Yes,Yes
27878,Male,69,18,Standard,85.13,1531.13,110.46,50,2,Credit Card,Month-to-Month,Yes,Yes
27879,Female,26,64,Standard,100.34,6490.75,146.69,38,0,Bank Transfer,One Year,Yes,No
27880,Female,52,21,Basic,44.21,1012.89,97.5,113,0,Bank Transfer,One Year,No,No
27881,Male,20,16,Standard,97.61,1560.03,70.32,111,1,Bank Transfer,Month-to-Month,No,Yes
27882,Female,48,34,Standard,29.09,941.68,180.22,33,1,Bank Transfer,Month-to-Month,Yes,Yes
27883,Female,59,38,Standard,98.62,3737.5,124.81,44,1,Online,Month-to-Month,Yes,No
27884,Male,24,72,Basic,94.71,6859.96,123.76,77,0,Bank Transfer,Month-to-Month,Yes,No
27885,Male,19,54,Premium,66.49,3591,119.22,149,0,Cash,One Year,Yes,No
27886,Female,42,4,Basic,31.73,106.18,71.28,81,0,Bank Transfer,Month-to-Month,Yes,No
27887,Female,57,72,Standard,91.52,6494.82,191,50,0,Credit Card,Month-to-Month,Yes,Yes
27888,Male,29,10,Basic,76.87,705.44,189.96,68,2,Bank Transfer,Month-to-Month,No,Yes
27889,Female,47,39,Standard,60.61,2431.97,141.89,142,1,Bank Transfer,Month-to-Month,Yes,No
27890,Male,71,3,Basic,75.64,279.77,79.98,85,0,Credit Card,Month-to-Month,No,Yes
27891,Male,47,57,Basic,27.92,1508.19,57.45,20,0,Bank Transfer,Two Year,Yes,No
27892,Male,46,64,Premium,31.08,1910.36,193.23,47,1,Credit Card,Month-to-Month,No,Yes
27893,Female,58,63,Premium,38.76,2528.65,76.83,33,1,Bank Transfer,Two Year,Yes,No
27894,Male,28,66,Standard,91.95,6128.19,68.6,133,0,Credit Card,Month-to-Month,No,No
27895,Male,68,33,Basic,56.8,1855.62,189.18,138,1,Cash,One Year,Yes,No
27896,Male,69,57,Standard,50.56,2976.45,54.72,100,0,Credit Card,Month-to-Month,Yes,No
27897,Female,40,66,Basic,101.96,6823.96,58.26,48,0,Credit Card,One Year,No,No
27898,Female,34,6,Standard,97.59,685.09,81.19,73,2,Credit Card,Month-to-Month,No,Yes
27899,Female,30,34,Basic,63.97,2150.94,189.37,93,0,Bank Transfer,Two Year,No,No
27900,Male,50,28,Basic,141.83,3977.81,33.19,106,0,Online,Month-to-Month,No,Yes
27901,Female,18,24,Standard,71.76,1752.45,123.7,55,1,Online,Month-to-Month,No,No
27902,Female,77,27,Basic,44.64,1268.98,126.51,122,0,Credit Card,Month-to-Month,Yes,Yes
27903,Male,57,68,Standard,135.54,9155.58,146.15,75,1,Credit Card,Month-to-Month,No,No
27904,Male,30,26,Basic,111.28,2858.73,55.49,122,0,Bank Transfer,One Year,No,No
27905,Female,55,7,Standard,117.36,793.01,60.58,119,0,Credit Card,Month-to-Month,No,Yes
27906,Female,20,37,Basic,130.37,4890.62,49.73,53,1,Bank Transfer,Month-to-Month,Yes,Yes
27907,Male,33,8,Standard,123.5,983.55,97.8,12,0,Online,Two Year,Yes,No
27908,Female,59,42,Basic,130.21,5484.59,88.25,35,0,Credit Card,Month-to-Month,No,No
27909,Male,24,24,Basic,49.6,1246.82,126.77,79,0,Credit Card,Two Year,No,No
27910,Male,71,65,Basic,100.05,6530.73,142.77,55,0,Online,Two Year,Yes,Yes
27911,Female,70,16,Standard,107.84,1808.21,162.45,46,1,Bank Transfer,Month-to-Month,Yes,No
27912,Female,20,6,Basic,58.05,279.05,90.88,44,0,Credit Card,Month-to-Month,Yes,Yes
27913,Female,31,21,Basic,149.26,3128.77,124.64,134,0,Bank Transfer,One Year,No,Yes
27914,Female,33,9,Standard,124.94,1102.04,45.2,65,1,Online,One Year,No,No
27915,Male,21,12,Basic,138.9,1729.98,139.15,119,0,Online,One Year,No,No
27916,Female,48,41,Basic,39.77,1627.05,196.92,124,1,Credit Card,One Year,No,No
27917,Female,78,27,Standard,24.9,756.54,166.6,126,0,Credit Card,Month-to-Month,No,Yes
27918,Female,30,58,Basic,23.72,1331.86,75.14,105,0,Online,Month-to-Month,No,No
27919,Male,44,10,Standard,132.67,1275.98,97.64,67,1,Online,One Year,Yes,Yes
27920,Female,76,8,Basic,91.03,745.53,25.94,79,1,Bank Transfer,Month-to-Month,No,Yes
27921,Female,18,54,Basic,60,3149.93,98.78,98,0,Online,One Year,No,Yes
27922,Male,42,4,Standard,124.73,530.92,96.45,146,3,Credit Card,Month-to-Month,No,Yes
27923,Male,54,68,Standard,103.73,7106.98,87.15,72,1,Online,One Year,No,No
27924,Male,67,37,Basic,100.49,3670.64,82.24,94,0,Cash,Two Year,No,No
27925,Male,61,65,Standard,123.69,8011.17,3.31,31,0,Credit Card,One Year,No,No
27926,Male,28,63,Standard,80.99,5135.4,21.96,131,2,Bank Transfer,Month-to-Month,Yes,No
27927,Female,26,24,Standard,41.03,996.19,44.7,93,0,Bank Transfer,One Year,No,No
27928,Male,77,51,Basic,139.29,7129.34,78.21,64,0,Bank Transfer,Month-to-Month,Yes,Yes
27929,Male,24,37,Premium,132.48,4913.8,128.77,97,0,Online,Two Year,No,Yes
27930,Male,31,18,Standard,52.32,941.3,22.12,38,1,Bank Transfer,Month-to-Month,Yes,No
27931,Male,47,24,Basic,62.75,1412.04,157.47,43,1,Online,Month-to-Month,No,Yes
27932,Male,41,47,Basic,126.62,5925.59,91.49,96,0,Bank Transfer,Month-to-Month,Yes,Yes
27933,Male,78,72,Standard,146.39,10560.84,22.87,125,1,Bank Transfer,One Year,No,Yes
27934,Male,20,60,Basic,120.81,7308.48,146,32,1,Credit Card,Month-to-Month,No,Yes
27935,Male,65,34,Basic,26.81,984.06,1.3,132,1,Cash,Month-to-Month,No,No
27936,Female,79,50,Basic,73.08,3626.35,169.53,89,0,Online,Month-to-Month,No,Yes
27937,Female,56,14,Standard,120.89,1732.35,177.66,104,1,Online,Month-to-Month,Yes,No
27938,Female,44,48,Standard,80.58,3784.33,130.54,48,1,Bank Transfer,Month-to-Month,Yes,Yes
